id,section_number,section_name_en,section_name_fr,subsection_number,subsection_name_en,subsection_name_fr,title_en,title_fr,id_2025_26
Q3_5_2Row6Cell10,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.2,3.5.2 Relevant pages processed by request disposition forpaperande-recordformats by size of requests,3.5.2 Pages pertinentes traitées en fonction de l’ampleur des demandes en formatspapieretdocument électroniquepar disposition des demandes,More than 5000 pages processed: Pages processed - Disposition: Neither confirmed nor denied,Plus de 5 000 pages traitées: Pages traitées - Disposition: Ni confirmée ni infirmée,Q14R4C4
Q3_5_2Row8Cell10,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.2,3.5.2 Relevant pages processed by request disposition forpaperande-recordformats by size of requests,3.5.2 Pages pertinentes traitées en fonction de l’ampleur des demandes en formatspapieretdocument électroniquepar disposition des demandes,More than 5000 pages processed: Pages processed - Disposition: Total,Plus de 5 000 pages traitées: Pages traitées - Disposition: Total,Q14R4C5
Q3_5_3Row1Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.3,3.5.3 Relevant minutes processed and disclosed foraudioformats,3.5.3 Minutes pertinentes traitées et communiquées en formataudio,Relevant minutes processed and disclosed for audio formats - Number of minutes processed,Minutes pertinentes traitées et communiquées en format audio - Nombre de minutes traitées,Q14R4C6
Q3_5_3Row1Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.3,3.5.3 Relevant minutes processed and disclosed foraudioformats,3.5.3 Minutes pertinentes traitées et communiquées en formataudio,Relevant minutes processed and disclosed for audio formats - Number of minutes disclosed,Minutes pertinentes traitées et communiquées en format audio - Nombre de minutes communiquées,Q14R5C1
Q3_5_3Row1Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.3,3.5.3 Relevant minutes processed and disclosed foraudioformats,3.5.3 Minutes pertinentes traitées et communiquées en formataudio,Relevant minutes processed and disclosed for audio formats - Number of requests,Minutes pertinentes traitées et communiquées en format audio - Nombre de demandes,Q14R5C2
Q3_5_4Row1Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Number of requests - Disposition: All disclosed,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Nombre de demandes - Communication totale,Q14R5C3
Q3_5_4Row2Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Number of requests - Disposition: Disclosed in part,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Nombre de demandes - Disposition: Communication partielle,Q14R5C4
Q3_5_4Row3Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Number of requests - Disposition: All exempted,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Nombre de demandes - Exception totale,Q14R5C5
Q3_5_4Row4Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Number of requests - Disposition: All excluded,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Nombre de demandes - Exclusion totale,Q14R5C6
Q3_5_4Row5Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Number of requests - Disposition: Abandoned,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Nombre de demandes - Disposition: Demande abandonnée,Q14R6C1
Q3_5_4Row6Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Number of requests - Disposition: Neither confirmed nor denied,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Nombre de demandes - Disposition: Ni confirmée ni infirmée,Q14R6C2
Q3_5_4Row8Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Number of requests - Disposition: Total,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Nombre de demandes - Disposition: Total,Q14R6C3
Q3_5_4Row1Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Minutes processed - Disposition: All disclosed,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Minutes traitées - Communication totale,Q14R6C4
Q3_5_4Row2Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Minutes processed - Disposition: Disclosed in part,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Minutes traitées - Disposition: Communication partielle,Q14R6C5
Q3_5_4Row3Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Minutes processed - Disposition: All exempted,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Minutes traitées - Exception totale,Q14R6C6
Q3_5_4Row4Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Minutes processed - Disposition: All excluded,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Minutes traitées - Exclusion totale,Q15R1C1
Q3_5_4Row5Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Minutes processed - Disposition: Abandoned,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Minutes traitées - Disposition: Demande abandonnée,Q15R1C2
Q3_5_4Row6Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Minutes processed - Disposition: Neither confirmed nor denied,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Minutes traitées - Disposition: Ni confirmée ni infirmée,Q15R1C3
Q3_5_4Row8Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - Less Than 60 Minutes Processed: Minutes processed - Disposition: Total,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Moins de 60 minutes traitées: Minutes traitées - Disposition: Total,Q16R1C1
Q3_5_4Row1Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Number of requests - Disposition: All disclosed,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Nombre de demandes - Communication totale,Q16R1C2
Q3_5_4Row2Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Number of requests - Disposition: Disclosed in part,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Nombre de demandes - Disposition: Communication partielle,Q16R1C3
Q3_5_4Row3Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Number of requests - Disposition: All exempted,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Nombre de demandes - Exception totale,Q16R1C4
Q3_5_4Row4Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Number of requests - Disposition: All excluded,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Nombre de demandes - Exclusion totale,Q16R1C5
Q3_5_4Row5Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Number of requests - Disposition: Abandoned,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Nombre de demandes - Disposition: Demande abandonnée,Q16R1C6
Q3_5_4Row6Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Number of requests - Disposition: Neither confirmed nor denied,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Nombre de demandes - Disposition: Ni confirmée ni infirmée,Q16R2C1
Q3_5_4Row8Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Number of requests - Disposition: Total,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Nombre de demandes - Disposition: Total,Q16R2C2
Q3_5_4Row1Cell4,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Minutes processed - Disposition: All disclosed,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Minutes traitées - Communication totale,Q16R2C3
Q3_5_4Row2Cell4,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Minutes processed - Disposition: Disclosed in part,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Minutes traitées - Disposition: Communication partielle,Q16R2C4
Q3_5_4Row3Cell4,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Minutes processed - Disposition: All exempted,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Minutes traitées - Exception totale,Q16R2C5
Q3_5_4Row4Cell4,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Minutes processed - Disposition: All excluded,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Minutes traitées - Exclusion totale,Q16R2C6
Q3_5_4Row5Cell4,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Minutes processed - Disposition: Abandoned,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Minutes traitées - Disposition: Demande abandonnée,Q16R3C1
Q3_5_4Row6Cell4,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Minutes processed - Disposition: Neither confirmed nor denied,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Minutes traitées - Disposition: Ni confirmée ni infirmée,Q16R3C2
Q3_5_4Row8Cell4,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - 60 - 120 Minutes Processed: Minutes processed - Disposition: Total,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - 60 - 120 minutes traitées: Minutes traitées - Disposition: Total,Q16R3C3
Q3_5_4Row1Cell5,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Number of requests - Disposition: All disclosed,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Nombre de demandes - Communication totale,Q16R3C4
Q3_5_4Row2Cell5,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Number of requests - Disposition: Disclosed in part,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Nombre de demandes - Disposition: Communication partielle,Q16R3C5
Q3_5_4Row3Cell5,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Number of requests - Disposition: All exempted,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Nombre de demandes - Exception totale,Q16R3C6
Q3_5_4Row4Cell5,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Number of requests - Disposition: All excluded,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Nombre de demandes - Exclusion totale,Q16R4C1
Q3_5_4Row5Cell5,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Number of requests - Disposition: Abandoned,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Nombre de demandes - Disposition: Demande abandonnée,Q16R4C2
Q3_5_4Row6Cell5,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Number of requests - Disposition: Neither confirmed nor denied,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Nombre de demandes - Disposition: Ni confirmée ni infirmée,Q16R4C3
Q3_5_4Row8Cell5,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Number of requests - Disposition: Total,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Nombre de demandes - Disposition: Total,Q16R4C4
Q3_5_4Row1Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Minutes processed - Disposition: All disclosed,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Minutes traitées - Communication totale,Q16R4C5
Q3_5_4Row2Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Minutes processed - Disposition: Disclosed in part,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Minutes traitées - Disposition: Communication partielle,Q16R4C6
Q3_5_4Row3Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Minutes processed - Disposition: All exempted,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Minutes traitées - Exception totale,Q16R5C1
Q3_5_4Row4Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Minutes processed - Disposition: All excluded,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Minutes traitées - Exclusion totale,Q16R5C2
Q3_5_4Row5Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Minutes processed - Disposition: Abandoned,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Minutes traitées - Disposition: Demande abandonnée,Q16R5C3
Q3_5_4Row6Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Minutes processed - Disposition: Neither confirmed nor denied,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Minutes traitées - Disposition: Ni confirmée ni infirmée,Q16R5C4
Q3_5_4Row8Cell6,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.4,3.5.4 Relevant minutes processed per request disposition foraudioformats by size of requests,3.5.4 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formataudiopar disposition des demandes,Relevant minutes processed per request disposition for audio formats by size of requests - More than 120 Minutes Processed: Minutes processed - Disposition: Total,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format audio par disposition des demandes - Plus de 120 minutes traitées: Minutes traitées - Disposition: Total,Q16R5C5
Q3_5_5Row1Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.5,3.5.5 Relevant minutes processed and disclosed forvideoformats,3.5.5 Minutes pertinentes traitées et communiquées en formatvidéo,Relevant minutes processed and disclosed for video formats - Number of minutes processed,Minutes pertinentes traitées et communiquées en format vidéo - Nombre de minutes traitées,Q16R5C6
Q3_5_5Row1Cell2,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.5,3.5.5 Relevant minutes processed and disclosed forvideoformats,3.5.5 Minutes pertinentes traitées et communiquées en formatvidéo,Relevant minutes processed and disclosed for video formats - Number of minutes disclosed,Minutes pertinentes traitées et communiquées en format vidéo - Nombre de minutes communiquées,Q16R6C1
Q3_5_5Row1Cell3,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.5,3.5.5 Relevant minutes processed and disclosed forvideoformats,3.5.5 Minutes pertinentes traitées et communiquées en formatvidéo,Relevant minutes processed and disclosed for video formats - Number of requests,Minutes pertinentes traitées et communiquées en format vidéo - Nombre de demandes,Q16R6C2
Q3_5_6Row1Cell1,3,Section 3: Requests closed during the reporting period,Section 3 : Demandes fermées pendant la période d’établissement de rapport,3.5.6,3.5.6 Relevant minutes processed per request disposition forvideoformats by size of requests,3.5.6 Minutes pertinentes traitées en fonction de l’ampleur des demandes en formatvidéopar disposition des demandes,Relevant minutes processed per request disposition for video formats by size of requests - Less Than 60 Minutes Processed: Number of requests - Disposition: All disclosed,Minutes pertinentes traitées en fonction de l’ampleur des demandes en format vidéo par disposition des demandes - Moins de 60 minutes traitées: Nombre de demandes - Communication totale,Q16R6C3
